prefix,input_file,group,input_dir,task,segclass,th,auc,Jacc,mIoU,mDice,AP
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.9,0.5004121173302388,0.0007288952327208954,0.4998269157793441,0.6665126409028355,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.9500000000000001,0.5004121173302388,0.0004496178939621159,0.4998924219815679,0.6665708712898946,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.05,0.5001245232894188,0.49742346123282455,0.4972317608283413,0.6642014525475115,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.1,0.5001245232894188,0.3534164790497701,0.3120775230560598,0.47569982109257597,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.15000000000000002,0.5001245232894188,0.06096946907548483,0.48328086675126575,0.6516377005111108,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.2,0.5001245232894188,0.04611874741423864,0.4876796391223588,0.6556245393930018,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.25,0.5001245232894188,0.0402807620303791,0.48931936467941434,0.6571046805328624,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.30000000000000004,0.5001245232894188,0.03662558745760495,0.49035572518328785,0.6580385017099365,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.35000000000000003,0.5001245232894188,0.03373668491320511,0.4911553509782657,0.6587581220210847,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.4,0.5001245232894188,0.03138528428991264,0.4918027659165165,0.6593401958336087,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.45,0.5001245232894188,0.02919842528369238,0.49240498829383483,0.659881185764021,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.5,0.5001245232894188,0.02711573351449129,0.49297497770462967,0.6603928180785333,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.55,0.5001245232894188,0.025106738757818842,0.49352005453993036,0.6608817228940609,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.6000000000000001,0.5001245232894188,0.023088905821354668,0.49405331995628554,0.6613596860013682,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.65,0.5001245232894188,0.021103935730772256,0.4945817482579674,0.6618329785906107,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.7000000000000001,0.5001245232894188,0.018938467309229087,0.49515109959693304,0.6623425487293528,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.75,0.5001245232894188,0.01658615400124788,0.49577148541465604,0.6628973551057031,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.8,0.5001245232894188,0.014012672733953175,0.49644674083716356,0.663500708689179,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.8500000000000001,0.5001245232894188,0.010815891441004477,0.4972597789557981,0.6642264439383099,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.9,0.5001245232894188,0.006839074056498014,0.4982689050613087,0.6651261179061774,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.9500000000000001,0.5001245232894188,0.002030432997784354,0.4994885742661453,0.6662118918300111,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.05,0.500245431007839,0.14877558104116342,0.452380043453461,0.6229498664699102,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.1,0.500245431007839,0.05372682656918496,0.48544362030075205,0.6536008686531654,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.15000000000000002,0.500245431007839,0.043213306685304376,0.48854986429296887,0.6564104685151806,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.2,0.500245431007839,0.037655435887448546,0.49012443501197966,0.6578301996480436,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.25,0.500245431007839,0.033524597521291145,0.491280553022644,0.6588707172132009,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.30000000000000004,0.500245431007839,0.029145118683800087,0.4924778289250348,0.659946583516216,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.35000000000000003,0.500245431007839,0.026086029371076735,0.4932805813716309,0.6606669727169107,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.4,0.500245431007839,0.023318046952830598,0.49403542385995347,0.661343652110858,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.45,0.500245431007839,0.020253528890264647,0.4948375128910515,0.662061941061943,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.5,0.500245431007839,0.01698133510588306,0.49569433359405946,0.6628283900757712,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.55,0.500245431007839,0.014153424156033271,0.49643603041705847,0.6634911487376763,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.6000000000000001,0.500245431007839,0.011331848357073775,0.4971657390974248,0.6641425542557327,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.65,0.500245431007839,0.008649463889827505,0.49785333800056264,0.66475578776318,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.7000000000000001,0.500245431007839,0.006961772837943794,0.4982526825469747,0.6651116763072499,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.75,0.500245431007839,0.005992344339492744,0.4985000345937775,0.6653320216359597,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.8,0.500245431007839,0.005181547077662571,0.49870902118502825,0.6655181347253873,0.0
