prefix,input_file,group,input_dir,task,segclass,th,auc,Jacc,mIoU,mDice,AP
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.15000000000000002,0.5000174980330179,0.41564585087776124,0.40677178855178886,0.5783052716460133,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.2,0.5000174980330179,0.3343247792303613,0.3324046699052629,0.49895451946875136,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.25,0.5000174980330179,0.25418923655448156,0.39753303938115575,0.5689067953359208,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.30000000000000004,0.5000174980330179,0.19662898188701697,0.43057074615434354,0.6019565116473666,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.35000000000000003,0.5000174980330179,0.1548605458708344,0.44965741092107014,0.6203636905901615,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.4,0.5000174980330179,0.12255255934276205,0.4625038767492739,0.632482255060519,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.45,0.5000174980330179,0.09686082276288123,0.47164993993761817,0.640981131678945,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.5,0.5000174980330179,0.07673935113322815,0.4782941259054647,0.6470892302050699,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.55,0.5000174980330179,0.06146443318806361,0.4830954636986565,0.6514691342703397,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.6000000000000001,0.5000174980330179,0.049501273973414445,0.48665991677795145,0.6547024074635157,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.65,0.5000174980330179,0.0400321778557847,0.4893567625653636,0.6571383896818408,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.7000000000000001,0.5000174980330179,0.032878246529243045,0.49136906980013334,0.6589503203130354,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.75,0.5000174980330179,0.027279672218172707,0.49289589593652045,0.6603218454017263,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.8,0.5000174980330179,0.022540939219338908,0.49416501959207215,0.6614597449150459,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.8500000000000001,0.5000174980330179,0.01830142141946151,0.4952940801562591,0.6624704449711298,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.9,0.5000174980330179,0.014014435059303922,0.4964235568009474,0.663479993001371,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.9500000000000001,0.5000174980330179,0.008468734207808758,0.4978481018249034,0.664751099019701,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.05,0.5000210049216735,0.33733691002096805,0.329319984874363,0.49547133995901105,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.1,0.5000210049216735,0.09085711047159653,0.4737260352976753,0.6428956521760192,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.15000000000000002,0.5000210049216735,0.04321854862865367,0.4884633833553548,0.6563324057300762,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.2,0.5000210049216735,0.032807973393435726,0.49141136096350324,0.6589883541444477,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.25,0.5000210049216735,0.02809494059480595,0.4926989675381217,0.6601451133296052,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.30000000000000004,0.5000210049216735,0.024893866761757727,0.493551328705045,0.6609097554540493,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.35000000000000003,0.5000210049216735,0.02240146887774653,0.49420897262687324,0.6614991213570873,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.4,0.5000210049216735,0.020320382526859106,0.49475723870622434,0.6619900696474785,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.45,0.5000210049216735,0.01849581173041736,0.4952409597259062,0.6624229251418513,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.5,0.5000210049216735,0.01683741490391752,0.49569080717711156,0.662825224796405,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.55,0.5000210049216735,0.01528388746803069,0.4961046790000813,0.6631951342133596,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.6000000000000001,0.5000210049216735,0.013808546625533857,0.49650628173627703,0.6635538852636369,0.0
